USER_KEY,TERRITORY,AGE,SHOOTER_SESSIONS,MOBA_SESSIONS,OPEN_WORLD_SESSIONS,OTHER_SESSIONS,SHOOTER_GAMETIME,MOBA_GAMETIME,OPEN_WORLD_GAMETIME,OTHER_GAMETIME,EUR_MONETIZED,VC_SPENT
1455296,US,23,0,0,2,0,0,0,331,0,3.65,326
7356372,EUROPE,19,0,0,2,0,0,0,376,0,0.0,209
4837713,BRAZIL,22,1,0,1,0,155,0,786,0,0.0,248
5493404,BRAZIL,28,49,56,0,24,250994,199166,0,298898,0.77,3126
5580033,US,19,0,0,1,0,0,0,595,0,0.0,174
5276185,ASIA,24,1,0,0,0,489,0,0,0,0.0,324
5117052,US,22,1,0,2,0,560,0,363,0,2.05,188
8378785,RUSSIA,19,0,0,2,0,0,0,184,0,3.02,268
3210216,EUROPE,32,0,0,72,0,0,0,601026,0,1.66,4470
7790721,EUROPE,37,0,0,81,0,0,0,598983,0,0.0,4603
9319311,RUSSIA,69,2,37,0,1,1537,999384,0,381,0.3,9718
3408526,RUSSIA,18,35,61,0,32,250897,200318,0,299482,0.0,1703
5953529,BRAZIL,29,48,44,0,31,250256,201235,0,300480,0.0,1850
4679478,RUSSIA,22,0,0,1,0,0,0,784,0,0.0,449
4111555,EUROPE,39,0,0,81,0,0,0,599542,0,1.93,2880
6937338,US,19,1,0,2,0,78,0,591,0,1.72,263
1088153,BRAZIL,33,64,54,0,30,252397,200795,0,298961,0.0,327
5658942,BRAZIL,26,62,63,0,24,250455,199367,0,299552,0.9,1910
5147787,US,23,0,0,2,0,0,0,387,0,0.0,157
6635947,EUROPE,24,0,0,2,0,0,0,565,0,0.0,325
8443540,EUROPE,19,0,0,1,0,0,0,105,0,0.0,291
5374729,EUROPE,36,0,0,57,0,0,0,598910,0,14.13,4772
1164245,BRAZIL,30,48,65,0,33,250062,199301,0,300990,1.5,1843
4635654,US,37,82,0,1,0,1098928,0,243,0,9.49,13405
2515097,RUSSIA,24,58,56,0,26,250775,201437,0,300032,0.0,887
2507628,BRAZIL,19,51,58,0,27,250067,201326,0,298394,0.0,3151
5682194,BRAZIL,18,57,66,0,31,249365,199106,0,300625,0.97,2433
8418426,BRAZIL,31,53,51,0,33,249388,200553,0,298727,0.0,2899
5565920,BRAZIL,33,48,72,0,27,250095,198080,0,299284,0.0,1443
3850518,BRAZIL,25,52,66,0,27,249294,199755,0,299795,0.0,1043
5921002,RUSSIA,18,60,66,0,29,249289,201602,0,301909,0.0,1479
9563645,RUSSIA,28,37,51,0,36,248879,198694,0,299788,0.57,2734
2729616,EUROPE,41,0,0,78,0,0,0,601594,0,5.12,4938
5013844,US,22,0,0,2,0,0,0,126,0,0.0,335
5986864,BRAZIL,29,52,63,0,26,249334,197048,0,300166,0.0,2312
2758261,BRAZIL,20,56,53,0,36,249627,199873,0,300086,0.93,2139
6314159,RUSSIA,23,1,1,2,0,224,88,468,0,1.4,226
1952890,US,20,1,0,0,0,370,0,0,0,0.0,360
5601366,RUSSIA,31,51,57,0,23,249668,200119,0,299781,0.0,917
9993295,EUROPE,49,0,0,61,0,0,0,600447,0,7.76,3569
7139313,BRAZIL,29,54,58,0,30,248890,199312,0,299092,0.0,4543
4279759,EUROPE,21,2,0,2,0,496,0,605,0,0.0,238
6378475,RUSSIA,21,1,0,2,0,3,0,453,0,0.0,285
3514288,RUSSIA,30,51,64,0,34,251037,199534,0,299421,0.0,1511
3719801,BRAZIL,21,0,0,2,0,0,0,603,0,0.0,319
5846480,RUSSIA,23,46,56,0,35,250891,199673,0,301266,0.0,2104
3475965,US,20,1,1,1,0,101,477,98,0,1.25,53
8912502,US,21,1,0,0,0,237,0,0,0,0.0,390
4699914,BRAZIL,20,60,58,0,42,250123,200335,0,301094,0.0,1377
8765324,EUROPE,25,39,6,24,11,299410,99781,70697,19936,17.33,7857
7988605,EUROPE,23,0,1,0,0,0,471,0,0,1.86,169
9494264,ANTARCTICA,69,1,41,0,0,2584,1001018,0,0,0.21,9631
1639200,US,21,0,0,0,1,0,0,0,122,0.0,342
6464457,EUROPE,18,1,0,2,0,201,0,136,0,2.59,112
8299281,EUROPE,18,0,0,1,0,0,0,52,0,0.0,255
9174807,RUSSIA,21,1,0,2,0,511,0,396,0,0.0,347
4867795,ASIA,38,31,10,28,10,300549,102672,70679,21150,16.98,5522
6778626,US,23,2,1,1,0,47,50,459,0,0.0,388
5890874,ASIA,24,2,0,0,0,74,0,0,0,0.0,269
1511823,EUROPE,31,37,8,21,9,299085,98777,69936,19061,4.78,7512
4327694,US,31,62,0,1,1,1100890,0,1446,146,0.0,12307
6469747,RUSSIA,24,56,69,0,33,249452,199828,0,299541,0.61,2635
5068741,RUSSIA,19,1,1,1,0,685,395,760,0,2.65,315
8336927,RUSSIA,22,0,0,2,0,0,0,398,0,0.0,266
9272123,US,20,1,1,2,0,774,5,525,0,1.1,275
3460522,BRAZIL,31,51,48,0,32,250679,198279,0,298728,0.78,2212
2941823,BRAZIL,31,53,60,0,24,250081,198419,0,301593,0.0,1192
3152749,EUROPE,37,0,0,69,0,0,0,598983,0,5.25,4213
5215584,BRAZIL,29,53,67,0,35,249672,201107,0,301239,0.0,2159
3318218,US,30,75,0,1,0,1100924,0,955,0,11.52,12323
3540679,RUSSIA,29,51,56,0,26,249026,200355,0,301129,0.0,2382
3380804,BRAZIL,20,2,0,0,0,720,0,0,0,1.03,416
8547023,ASIA,21,1,0,0,0,516,0,0,0,0.0,150
7645762,US,24,0,1,2,0,0,15,245,0,0.0,344
2979799,RUSSIA,23,61,54,0,30,247082,199935,0,301472,0.0,2353
7874945,US,21,1,0,2,0,763,0,28,0,1.25,297
8316280,BRAZIL,21,53,56,0,37,249250,199800,0,300007,0.0,1371
8348689,ASIA,30,79,0,1,2,1101297,0,4676,1779,4.71,12065
3907522,EUROPE,21,0,0,0,1,0,0,0,152,2.67,403
4547421,ASIA,30,57,1,2,0,1100441,378,4332,0,36.86,12103
9405531,BRAZIL,19,1,0,2,0,285,0,744,0,0.0,400
4233008,EUROPE,46,35,10,15,12,299197,96548,72149,20882,27.44,6007
9139696,ASIA,30,49,0,0,0,1099896,0,0,0,0.0,13172
4659785,RUSSIA,27,54,65,0,16,251204,199205,0,299810,0.0,1915
5799656,US,32,0,0,62,0,0,0,601638,0,3.04,4047
9459132,RUSSIA,18,39,62,0,35,249388,199986,0,300382,0.0,1547
7010409,EUROPE,48,50,10,20,4,301711,100915,68103,20954,71.07,7203
3740662,US,23,0,0,1,0,0,0,888,0,0.0,433
3492052,BRAZIL,29,41,51,0,32,249009,199801,0,300950,0.0,3391
9534352,RUSSIA,21,1,0,0,0,624,0,0,0,4.47,191
7885128,BRAZIL,23,2,0,0,0,489,0,0,0,1.71,291
6184468,RUSSIA,20,45,55,0,37,248544,199808,0,299020,0.0,1468
5533083,US,21,2,0,1,0,108,0,317,0,1.92,320
1423446,US,21,0,1,0,0,0,169,0,0,1.11,250
8490216,US,23,1,0,0,0,621,0,0,0,0.0,453
7549543,BRAZIL,23,66,53,0,37,250353,199840,0,299826,0.0,0
3682868,EUROPE,48,0,0,87,0,0,0,600221,0,0.0,3661
7186850,ANTARCTICA,69,3,35,2,0,2815,1001316,598,0,1.64,9876
5681530,BRAZIL,21,55,51,0,27,251763,200949,0,300262,0.0,3161
1311974,US,20,1,0,2,0,296,0,282,0,2.8,318
7321976,US,21,0,0,1,0,0,0,173,0,2.54,455
5979303,RUSSIA,420,1,34,1,1,1514,999032,109,664,1.03,10408
5357911,US,33,51,0,1,1,1098120,0,4161,283,6.33,12923
4701280,RUSSIA,29,49,60,0,33,250220,200533,0,300498,0.0,2423
8369379,EUROPE,33,0,0,58,0,0,0,601009,0,1.62,4136
3757826,RUSSIA,22,46,69,0,25,252007,201078,0,302052,0.0,2067
5949139,RUSSIA,19,2,0,1,0,555,0,678,0,0.0,308
7749971,BRAZIL,29,65,62,0,33,251049,200246,0,300085,0.0,847
9881001,BRAZIL,24,1,1,1,0,498,110,33,0,1.49,326
1100543,BRAZIL,24,43,55,0,30,249431,198034,0,298856,0.0,2417
3476039,RUSSIA,23,2,0,0,0,49,0,0,0,0.0,421
8164535,EUROPE,20,0,0,1,0,0,0,382,0,0.0,214
9763217,ASIA,22,1,0,0,0,795,0,0,0,0.0,259
5594787,RUSSIA,21,40,57,0,32,250978,201065,0,298702,0.0,2621
4350451,US,22,1,0,1,0,88,0,533,0,1.24,291
1914326,EUROPE,30,59,0,2,0,1099355,0,2711,0,0.0,13687
6048979,US,31,70,0,2,0,1101696,0,4551,0,6.22,14629
2157728,BRAZIL,23,0,1,0,0,0,292,0,0,1.52,370
1141616,BRAZIL,20,2,1,0,0,534,254,0,0,2.18,309
1843062,BRAZIL,18,0,0,1,0,0,0,813,0,0.0,310
7271517,US,22,1,0,0,0,568,0,0,0,1.56,253
7590513,US,31,62,0,1,0,1102686,0,2796,0,0.0,13703
7320614,BRAZIL,22,52,61,0,29,252016,200505,0,299881,0.0,2059
8520792,US,24,2,0,2,0,169,0,488,0,0.0,355
2057049,US,24,0,0,1,0,0,0,653,0,2.55,215
4831981,RUSSIA,27,66,57,0,35,250111,199458,0,300805,1.27,1475
9868524,RUSSIA,22,51,59,0,25,248556,198208,0,299435,0.0,1787
9109744,US,39,63,0,3,0,1100583,0,1166,0,0.0,13568
7515132,US,47,0,0,75,0,0,0,601152,0,5.54,3951
3339250,ANTARCTICA,69,2,32,0,1,469,999342,0,819,1.65,8216
9370744,US,20,1,0,1,0,725,0,711,0,1.38,354
5982377,ANTARCTICA,69,0,46,0,0,0,999629,0,0,1.63,11544
8176355,EUROPE,29,27,9,19,7,300358,101065,68897,18848,3.6,6269
2335088,BRAZIL,22,1,0,0,0,198,0,0,0,3.66,307
9987528,US,24,1,1,0,0,147,9,0,0,0.0,363
6992215,ASIA,19,2,0,1,0,740,0,683,0,2.77,299
7845546,EUROPE,34,0,0,61,0,0,0,600463,0,5.29,4381
2012691,BRAZIL,22,44,50,0,25,248913,200407,0,301393,0.0,1850
1391700,BRAZIL,30,52,52,0,33,248441,200058,0,300308,0.0,0
7040894,BRAZIL,28,41,59,0,39,249476,200928,0,300044,0.0,3079
8922558,US,21,2,0,1,0,429,0,114,0,0.0,368
7178557,EUROPE,47,0,0,51,0,0,0,599635,0,15.92,2683
8719184,US,22,2,1,1,0,195,30,846,0,0.0,291
1388175,BRAZIL,27,54,67,0,45,248673,200397,0,300037,0.0,2469
1884312,EUROPE,34,0,0,83,0,0,0,599101,0,14.82,5134
2803765,EUROPE,19,0,0,1,0,0,0,33,0,0.0,353
5522019,EUROPE,37,0,0,84,0,0,0,599373,0,3.42,3751
5572141,EUROPE,22,1,1,1,0,153,150,287,0,0.0,349
7972847,US,32,29,10,16,7,299538,100710,70820,20553,88.24,6826
7326459,EUROPE,42,0,0,61,0,0,0,599624,0,12.15,3654
5309822,EUROPE,38,52,0,0,0,1101853,0,0,0,0.0,14311
6379665,US,23,1,0,2,0,799,0,429,0,0.0,406
9511936,RUSSIA,21,57,50,0,23,252301,199268,0,300477,0.86,1685
3282937,RUSSIA,22,58,55,0,35,250122,200341,0,300117,0.0,2331
1191592,EUROPE,23,0,0,0,1,0,0,0,185,0.0,440
9464349,BRAZIL,33,47,76,0,31,248622,200210,0,300735,0.0,1709
5687869,EUROPE,19,2,0,1,0,191,0,419,0,0.0,320
6638684,ANTARCTICA,18,0,30,0,0,0,997935,0,0,8.55,10377
4509236,BRAZIL,22,1,1,1,0,786,378,758,0,1.81,263
6686732,EUROPE,38,0,0,87,0,0,0,598872,0,3.99,4172
8849447,RUSSIA,30,46,63,0,28,250269,200897,0,300230,0.0,837
6801498,EUROPE,42,0,0,75,0,0,0,600223,0,18.09,4776
1120572,US,22,2,0,2,0,460,0,718,0,0.0,444
3387047,EUROPE,19,2,0,2,0,577,0,391,0,1.36,311
8070591,RUSSIA,19,2,1,0,0,596,374,0,0,2.32,285
5787176,US,22,1,1,2,0,430,343,130,0,2.71,244
7718478,EUROPE,21,2,1,2,0,752,160,148,0,0.0,355
1217389,RUSSIA,21,2,0,2,0,269,0,501,0,1.48,178
8578598,ASIA,21,2,0,0,0,441,0,0,0,0.0,327
6821032,ANTARCTICA,69,0,34,0,0,0,998688,0,0,0.46,11622
7478347,US,18,2,0,0,0,5,0,0,0,0.0,301
5100043,BRAZIL,26,55,60,0,27,249471,200099,0,300851,0.94,1613
9486488,RUSSIA,33,47,47,0,24,250234,200648,0,301642,1.17,2205
9216085,US,22,2,1,2,0,751,289,775,0,0.0,352
5287390,RUSSIA,21,0,0,0,1,0,0,0,31,2.03,381
8931351,ANTARCTICA,420,0,41,0,0,0,998936,0,0,0.39,9786
8633329,BRAZIL,24,1,0,2,0,343,0,549,0,0.0,457
8617363,EUROPE,22,1,0,1,0,29,0,635,0,0.0,255
2267133,EUROPE,33,66,1,1,0,1100730,1870,1744,0,7.96,11515
5172794,RUSSIA,21,2,1,1,0,579,382,726,0,2.67,314
2945744,BRAZIL,20,2,0,1,0,52,0,649,0,0.0,283
2537392,RUSSIA,21,0,0,0,1,0,0,0,273,0.0,321
2234070,RUSSIA,34,57,51,0,33,252159,199714,0,299944,0.0,1619
8663992,RUSSIA,19,1,0,0,0,524,0,0,0,0.0,466
9481356,RUSSIA,34,57,58,0,27,250449,199955,0,298611,0.0,2601
6086224,US,36,51,0,0,1,1100536,0,0,588,9.28,12609
1733443,US,420,0,42,3,0,0,998524,1866,0,5.56,11188
9722497,RUSSIA,21,2,0,0,0,276,0,0,0,0.0,229
9100342,BRAZIL,31,52,44,0,25,249300,199383,0,299535,1.22,1162
9603064,EUROPE,29,29,7,19,11,300528,100591,70090,20748,0.0,5513
3184938,EUROPE,37,0,0,67,0,0,0,599522,0,0.0,3077
9776262,BRAZIL,32,38,59,0,28,247691,200474,0,301263,0.0,1590
9074642,US,23,1,0,2,0,67,0,546,0,1.78,255
3147789,EUROPE,18,0,0,2,0,0,0,358,0,0.0,377
4801172,ASIA,42,31,7,21,16,299227,99889,69295,19231,39.69,6538
8495376,ASIA,28,65,0,4,1,1100224,0,1366,1855,0.0,14776
5767210,US,24,2,0,0,0,646,0,0,0,0.0,188
5439048,BRAZIL,30,52,60,0,23,250615,199046,0,299437,0.0,1001
6956978,ASIA,31,52,0,0,1,1100448,0,0,546,9.29,12732
3372359,EUROPE,47,0,0,69,0,0,0,600628,0,2.15,4856
9769422,US,18,1,0,0,0,351,0,0,0,0.0,390
1430681,US,19,2,0,1,0,725,0,210,0,2.88,426
6602647,BRAZIL,31,39,49,0,15,249640,200161,0,299363,0.0,301
4595981,BRAZIL,25,52,67,0,19,249288,200745,0,302183,0.69,2142
2022685,BRAZIL,26,40,58,0,40,249868,199752,0,300469,0.0,3371
4805256,US,23,21,5,16,9,301044,99531,69743,18943,51.07,8116
8758226,RUSSIA,28,46,67,0,34,250762,200011,0,299693,0.0,2480
6558266,EUROPE,31,76,0,2,0,1100381,0,2969,0,0.0,11715
6838692,US,48,38,10,16,9,302478,100580,69823,20022,26.21,6897
1226055,BRAZIL,31,58,61,0,32,248333,199232,0,298308,0.68,2553
1939471,EUROPE,32,34,7,21,10,299532,102417,70031,20203,0.0,6929
4768237,ASIA,32,57,0,3,0,1099338,0,1694,0,35.59,13292
2019668,BRAZIL,25,44,61,0,32,250298,200225,0,299298,0.61,3763
8431622,US,22,1,0,1,0,66,0,277,0,1.01,247
6110631,RUSSIA,27,44,65,0,28,250399,199033,0,297511,0.0,307
5528728,RUSSIA,29,34,65,0,28,248392,200589,0,300133,0.0,1105
8170849,BRAZIL,33,45,59,0,44,249851,201423,0,299821,0.0,1030
9914980,US,22,30,13,17,14,301402,100068,69944,21800,90.41,6351
2122881,EUROPE,31,0,0,46,0,0,0,598791,0,2.47,4930
9142062,BRAZIL,23,51,64,0,32,248545,200583,0,300889,0.0,2046
2868706,BRAZIL,19,40,60,0,27,249642,199915,0,300974,0.58,1964
7311172,BRAZIL,21,41,50,0,23,251272,200288,0,300714,0.0,2680
6896297,US,18,1,0,0,0,199,0,0,0,0.0,365
9240913,US,19,2,0,2,0,652,0,201,0,0.0,349
9358704,ASIA,20,1,0,0,0,730,0,0,0,0.0,399
3983545,US,18,0,1,0,0,0,324,0,0,2.59,269
2964287,EUROPE,42,0,0,74,0,0,0,600679,0,3.35,4343
5698588,US,22,2,0,1,0,215,0,477,0,1.49,266
6888588,US,18,2,1,1,0,71,92,90,0,0.0,251
1964099,ASIA,21,0,0,0,1,0,0,0,370,0.0,257
6098583,EUROPE,37,47,0,1,0,1100907,0,1425,0,0.0,12419
5425111,EUROPE,24,1,0,2,0,611,0,81,0,2.46,369
4715998,BRAZIL,28,44,50,0,30,249677,199631,0,299890,0.0,1570
7292644,BRAZIL,20,44,54,0,35,248453,200676,0,301585,0.0,2047
8554142,BRAZIL,23,48,54,0,27,249743,201406,0,301494,0.0,1227
5322936,EUROPE,32,0,0,71,0,0,0,600651,0,5.73,2468
9346868,RUSSIA,36,65,0,0,0,1097422,0,0,0,6.97,12647
4201488,RUSSIA,20,56,50,0,27,250256,201976,0,298713,0.0,1242
1387313,EUROPE,20,0,0,2,0,0,0,576,0,0.0,318
5123391,BRAZIL,34,49,79,0,30,250629,199070,0,298804,0.0,675
9148107,BRAZIL,24,47,52,0,31,250570,200096,0,300745,0.51,4163
6138045,US,23,2,0,0,0,81,0,0,0,0.0,293
4799580,RUSSIA,19,1,1,0,0,374,472,0,0,1.35,287
4145959,EUROPE,21,2,1,2,0,610,262,190,0,0.0,310
1639246,US,21,2,0,0,0,671,0,0,0,1.2,318
6920850,US,34,47,1,3,0,1099776,2244,934,0,0.0,14147
8780517,US,37,54,0,4,0,1098466,0,2982,0,3.29,14167
4514375,ANTARCTICA,69,2,38,0,0,2268,998884,0,0,2.03,8461
1063877,BRAZIL,23,1,0,1,0,393,0,706,0,0.0,515
1518683,RUSSIA,19,0,0,0,1,0,0,0,343,3.0,327
1014045,BRAZIL,34,57,56,0,20,249379,199841,0,299728,0.0,2311
4481199,BRAZIL,18,39,65,0,33,248869,199484,0,298428,0.0,133
9307095,US,19,1,0,0,0,208,0,0,0,2.37,496
5916613,EUROPE,33,32,16,19,12,300440,100636,70201,20538,33.17,5751
8931654,BRAZIL,19,43,75,0,27,250355,199358,0,299619,0.0,924
6600927,EUROPE,19,1,0,1,0,28,0,77,0,6.37,359
2895300,ANTARCTICA,69,0,39,1,1,0,1000221,1122,71,1.01,10875
2085754,US,22,2,1,1,0,356,283,626,0,1.65,194
9612627,EUROPE,19,2,0,0,0,705,0,0,0,0.0,309
3688638,RUSSIA,20,53,55,0,32,250641,200205,0,299497,0.0,3303
8420438,EUROPE,32,0,0,60,0,0,0,601387,0,0.0,5355
5658542,EUROPE,30,49,0,0,1,1102829,0,0,1455,19.24,12281
5780646,EUROPE,18,1,0,0,0,83,0,0,0,1.41,239
9082445,US,21,2,0,2,0,796,0,561,0,0.0,199
8359434,ASIA,29,70,0,3,0,1100288,0,2884,0,8.64,11810
8019399,EUROPE,49,0,0,65,0,0,0,600772,0,31.39,2913
3809750,US,37,78,0,0,1,1101126,0,0,1223,0.0,14154
6341863,BRAZIL,29,55,64,0,31,249442,200289,0,300543,0.0,1912
7782358,BRAZIL,24,51,72,0,27,248959,199042,0,299387,0.82,167
4946422,EUROPE,36,0,0,72,0,0,0,599585,0,9.96,2978
1014225,RUSSIA,21,51,56,0,26,250865,198700,0,299739,0.0,3644
8365842,EUROPE,21,0,0,0,1,0,0,0,397,1.13,224
4748773,BRAZIL,23,1,0,2,0,100,0,95,0,0.0,234
9730892,EUROPE,21,2,2,0,0,444,427,0,0,1.69,265
9000706,RUSSIA,22,0,1,1,0,0,409,817,0,0.0,201
4397533,EUROPE,21,2,0,0,0,478,0,0,0,0.0,113
7317299,BRAZIL,22,38,49,0,32,248278,201115,0,300992,0.78,3183
5186825,ASIA,28,75,0,2,0,1099438,0,1512,0,0.0,11647
9673502,US,24,0,0,2,0,0,0,517,0,3.65,308
2990524,BRAZIL,29,46,51,0,41,250829,198833,0,298442,0.0,3004
2468266,ANTARCTICA,69,1,49,1,0,3839,1000222,953,0,2.48,11358
7118979,EUROPE,38,0,0,73,0,0,0,599997,0,0.0,4518
3800573,EUROPE,35,32,12,15,10,300439,99941,68241,18758,37.28,5114
4358603,BRAZIL,29,52,68,0,31,250128,198200,0,299532,0.0,1182
5033016,ASIA,18,2,0,1,0,654,0,115,0,1.28,360
9278126,BRAZIL,26,47,68,0,31,249952,203034,0,299622,0.0,1426
9428931,EUROPE,38,59,1,2,1,1098328,2714,4385,509,5.19,13515
4120732,RUSSIA,21,43,63,0,24,249863,200548,0,300153,0.51,2866
3635395,US,35,64,0,1,1,1099357,0,2557,1173,0.0,12849
9029392,BRAZIL,20,61,66,0,28,249385,198500,0,297367,0.0,3428
3577935,EUROPE,42,0,0,76,0,0,0,601278,0,4.43,3761
4418169,US,19,1,0,1,0,434,0,434,0,1.58,185
4382537,BRAZIL,30,50,67,0,38,250814,199869,0,300838,0.66,2448
1131192,BRAZIL,18,55,55,0,36,250013,201009,0,300653,0.0,961
9367075,ASIA,24,0,0,1,0,0,0,92,0,0.0,232
3057775,BRAZIL,30,62,41,0,24,250929,198906,0,299305,0.0,1688
6019383,EUROPE,22,1,0,2,0,512,0,666,0,0.0,271
6009613,EUROPE,37,60,0,1,0,1099552,0,1811,0,22.4,13990
3485989,EUROPE,45,0,0,64,0,0,0,599245,0,2.89,2795
7137936,ASIA,30,69,0,1,0,1100311,0,2662,0,6.21,13939
4922247,RUSSIA,28,40,56,0,20,250426,196982,0,302050,0.0,3312
7648212,EUROPE,19,0,0,2,0,0,0,5,0,1.31,368
1180424,US,20,0,2,2,0,0,95,217,0,0.0,260
2049373,ASIA,21,1,0,0,0,626,0,0,0,0.0,168
2537922,US,21,2,0,0,0,256,0,0,0,1.3,162
8079717,US,32,68,0,0,0,1100432,0,0,0,9.18,12635
9143200,ASIA,18,1,1,2,0,158,38,157,0,0.0,173
6024415,US,21,2,1,0,0,328,334,0,0,0.0,407
1747586,US,22,1,2,1,0,141,385,24,0,0.0,286
4478823,US,19,2,0,1,0,546,0,895,0,0.0,351
9070266,EUROPE,20,1,0,0,0,486,0,0,0,0.0,67
8682455,US,23,0,0,0,1,0,0,0,79,0.0,77
1192569,EUROPE,30,0,0,73,0,0,0,599517,0,4.64,4129
8016733,EUROPE,18,1,0,0,0,532,0,0,0,0.0,465
7435268,US,47,0,0,73,0,0,0,599150,0,2.98,4813
8425682,EUROPE,22,0,0,1,0,0,0,124,0,2.08,399
3891005,US,21,2,0,2,0,139,0,477,0,1.51,175
3746376,BRAZIL,18,0,0,1,0,0,0,81,0,0.0,229
8581757,RUSSIA,37,62,0,3,0,1100541,0,939,0,36.1,12480
7687641,US,21,2,0,0,0,789,0,0,0,1.54,284
1923855,ASIA,31,50,0,4,0,1099160,0,4870,0,7.78,13530
2746950,US,24,2,0,1,0,400,0,276,0,0.0,332
4959488,RUSSIA,69,0,44,0,0,0,999604,0,0,0.9,10371
2464359,BRAZIL,28,49,58,0,32,250645,201352,0,300201,0.0,606
6504210,EUROPE,32,0,0,81,0,0,0,598563,0,17.56,3899
5571213,EUROPE,27,39,6,10,15,301010,99054,69264,20102,52.15,8933
9776632,US,48,0,0,80,0,0,0,599129,0,2.36,5034
7084312,US,32,70,0,0,0,1100070,0,0,0,0.0,12834
6378105,US,37,62,0,0,0,1100128,0,0,0,0.0,13180
3381826,BRAZIL,33,49,48,0,32,248252,200731,0,300059,0.0,796
1335336,US,33,81,0,0,0,1098869,0,0,0,3.13,13690
7949971,BRAZIL,25,57,75,0,38,250700,198940,0,300759,0.0,859
2425539,BRAZIL,32,41,48,0,24,249409,196722,0,300976,0.0,3826
6371585,ASIA,18,2,0,0,0,209,0,0,0,0.0,366
2500582,ASIA,28,52,0,0,1,1098080,0,0,477,10.52,12075
5386803,RUSSIA,69,1,44,1,1,1577,999870,1312,30,0.7,10619
3873299,US,21,0,1,1,0,0,204,518,0,1.02,339
3747120,US,19,2,0,2,0,419,0,343,0,0.0,248
9270965,US,20,0,0,1,0,0,0,40,0,1.94,304
1894050,RUSSIA,20,0,0,2,0,0,0,29,0,0.0,176
6829150,ASIA,20,2,0,2,0,252,0,152,0,0.0,360
5614173,RUSSIA,22,45,49,0,34,250248,201472,0,299829,0.0,1039
6488568,EUROPE,24,1,0,0,0,582,0,0,0,0.0,219
2775356,EUROPE,22,0,0,1,0,0,0,43,0,0.0,324
2923050,BRAZIL,18,1,1,2,0,138,385,656,0,2.34,233
3046699,RUSSIA,22,52,60,0,30,251418,199808,0,299534,1.51,2226
4139250,US,20,1,0,2,0,6,0,468,0,0.0,246
8502745,ASIA,37,38,10,26,11,299607,97712,69980,19205,106.46,7345
9850695,BRAZIL,25,51,53,0,27,250187,198689,0,300847,0.0,1620
3658920,BRAZIL,32,40,61,0,29,248565,200213,0,298759,1.71,943
6001494,ANTARCTICA,420,0,36,0,0,0,998495,0,0,0.08,8897
6325047,US,18,1,0,0,0,487,0,0,0,1.63,286
2124625,EUROPE,21,1,0,1,0,442,0,191,0,1.2,342
2497015,US,21,2,0,0,0,504,0,0,0,1.04,270
9275694,US,19,2,1,0,0,155,5,0,0,0.0,333
2499517,EUROPE,22,1,0,2,0,314,0,824,0,0.0,222
9196309,US,21,2,0,1,0,715,0,167,0,0.0,207
4088518,RUSSIA,21,50,66,0,41,250342,199028,0,299764,0.0,1273
6076157,US,21,0,0,0,1,0,0,0,62,0.0,269
2728312,EUROPE,19,2,1,1,0,479,442,257,0,0.0,257
3322177,BRAZIL,25,47,66,0,29,250089,199837,0,299078,0.0,1433
8736730,BRAZIL,28,52,66,0,36,251706,200690,0,298499,0.0,1011
5560537,US,20,2,0,1,0,123,0,832,0,0.0,331
6728686,EUROPE,41,0,0,71,0,0,0,601699,0,1.87,4074
8090276,EUROPE,24,1,0,0,0,661,0,0,0,0.0,364
7094746,ASIA,19,0,0,1,0,0,0,786,0,0.0,381
1297835,US,22,0,0,1,0,0,0,268,0,0.0,253
7506901,ASIA,21,2,0,1,0,387,0,76,0,0.0,276
7107042,BRAZIL,24,51,64,0,20,251590,199160,0,301384,1.53,2160
8592283,BRAZIL,22,52,62,0,37,250620,199627,0,298475,0.63,3033
2101865,US,24,0,0,2,0,0,0,431,0,2.15,335
1599296,BRAZIL,19,61,62,0,36,249331,201101,0,299450,2.44,2800
8341151,RUSSIA,21,48,57,0,26,251775,200162,0,300462,0.84,1432
5835763,ASIA,21,2,0,2,0,3,0,351,0,0.0,303
5598708,ASIA,19,2,0,2,0,201,0,596,0,0.0,296
5163670,BRAZIL,21,0,0,2,0,0,0,106,0,3.82,495
2534604,US,23,0,0,1,0,0,0,838,0,1.52,242
8561881,ANTARCTICA,69,0,36,2,0,0,1000507,1460,0,2.0,12347
9326063,BRAZIL,23,1,0,0,0,19,0,0,0,0.0,228
1548160,BRAZIL,31,51,65,0,36,249520,200803,0,299817,0.61,2957
9796395,US,19,1,1,1,0,521,56,407,0,0.0,394
3091431,RUSSIA,28,46,64,0,26,249892,199711,0,301021,0.0,1519
8326951,US,420,3,37,0,0,2667,1001244,0,0,0.47,10003
2774480,US,38,65,0,0,0,1098924,0,0,0,13.46,12169
1030417,RUSSIA,21,49,49,0,35,251206,199907,0,298950,0.67,1151
9187293,BRAZIL,28,60,59,0,31,251069,199043,0,300810,0.0,210
3418077,BRAZIL,30,51,64,0,31,249752,200078,0,299933,0.0,2309
9090920,RUSSIA,32,53,60,0,31,250094,201455,0,299656,0.0,2021
9745602,BRAZIL,24,66,62,0,28,251434,198519,0,300948,0.0,2414
6579916,EUROPE,20,1,0,0,0,669,0,0,0,0.0,231
7060222,US,23,0,0,1,0,0,0,859,0,0.0,202
